property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type
flat,elevate,sector 50,6.75,19882.0,4.0,4.0,No,10  ,undefined,3395.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,signature global city,sector 37d,1.25,6082.0,3.0,3.0,3,4  ,under construction,2283.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,adani brahma samsara vilasa,sector 63,4.49,14254.0,4.0,4.0,3,3  ,new Property,3150.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,dlf the grove,dlf phase 5,6.0,25000.0,4.0,4.0,2,1  ,under construction,2667.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,suncity vatsal valley,gwal pahari,1.53,10699.0,3.0,3.0,3,2  ,new Property,1589.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,sare green parc phase 3,sector 92,0.7,5279.0,3.0,2.0,2,4  ,relativelt new,1325.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,pivotal devaan apartments,sector 84,0.39,6500.0,2.0,2.0,No,5  ,undefined,549.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,signature global park,sohna,0.56,6812.0,2.0,2.0,3,3  ,new Property,913.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,conscient elevate,sector 59,6.75,19882.0,4.0,4.0,2,10  ,new Property,2567.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,signature global city 92,sector 92,0.99,9074.0,3.0,2.0,3,1  ,under construction,1091.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,godrej air,sector 85,1.4,10000.0,2.0,2.0,3,23  ,undefined,1400.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,pyramid urban,sector 67a,0.6,8571.0,2.0,2.0,2,14  ,new Property,633.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,hero homes,sector 104,1.35,9565.0,3.0,2.0,2,18  ,new Property,1094.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,central park flower valley,sohna,1.2,6742.0,3.0,3.0,No,11  ,undefined,1780.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,supertech araville,sector 79,0.71,5522.0,2.0,2.0,No,9  ,under construction,1295.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,apna enclave,sector 3,0.58,6105.0,2.0,2.0,2,2  ,old property,900.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,m3m soulitude,sector 89,1.14,8000.0,3.0,3.0,2,2  ,under construction,1581.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,on request,sector 103,1.69,9146.0,3.0,3.0,3,8  ,relativelt new,1670.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,raheja maheshwara,sohna,0.48,4367.0,2.0,2.0,2,11  ,under construction,995.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,shapoorji pallonji joyville gurugram,sector 102,1.99,20664.0,2.0,2.0,2,14  ,new Property,1145.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,dlf 3 apartment,cyber city,2.5,7142.0,4.0,4.0,3,2  ,old property,3167.0,1.0,1.0,0.0,1.0,0.0,0.0
flat,vipul lavanya,sector 81,0.75,5966.0,2.0,2.0,2,7  ,moderately old,1397.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,godrej,sector 79,2.5,11141.0,3.0,3.0,3,5  ,undefined,2244.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,signature global park,sohna,0.58,7056.0,2.0,2.0,2,3  ,undefined,822.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ansal heights 86,sector 86,0.64,4706.0,2.0,2.0,1,3  ,new Property,1360.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,aqua front towers,sector 32,2.5,11715.0,3.0,4.0,3,1  ,undefined,2134.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,umang winter hills,sector 77,1.2,6586.0,3.0,3.0,3,14  ,undefined,1822.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,orris aster court,sector 85,0.93,5671.0,3.0,3.0,3,8  ,relativelt new,1587.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,supertech hues,sector 68,0.8,6779.0,2.0,2.0,3,14  ,new Property,1180.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,signature global synera,sector 81,0.31,7434.0,1.0,1.0,1,13  ,relativelt new,366.0,0.0,0.0,0.0,0.0,0.0,1.0
flat,"new colony, gurgaon",new colony,0.8,8100.0,3.0,2.0,1,4  ,relativelt new,1100.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,pyramid urban,sector 67a,0.7,11844.0,2.0,2.0,1,14  ,new Property,657.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,oriental valley chs,sector 9a,1.5,8108.0,4.0,3.0,3,8  ,moderately old,2056.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,avl 36 gurgaon,sector 36a,0.4,10204.0,1.0,1.0,1,4  ,relativelt new,436.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,smart world gems,sector 89,1.1,9972.0,3.0,1.0,No,0,undefined,1103.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,signature global grand iva,sector 103,0.5,6667.0,2.0,2.0,No,10  ,undefined,750.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,central park flower valley,sector-33 sohna,1.35,10384.0,3.0,2.0,2,3  ,new Property,1444.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,orchid island,sector 51,1.7,10651.0,3.0,4.0,3,2  ,moderately old,1773.0,0.0,0.0,1.0,1.0,0.0,2.0
flat,pivotal riddhi siddhi,sector 99,0.72,947.0,2.0,2.0,2,12  ,relativelt new,784.0,0.0,0.0,1.0,0.0,0.0,2.0
flat,pivotal devaan,sector 84,0.35,7246.0,2.0,2.0,2,4  ,relativelt new,537.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,511 sarahah tower,subhash nagar,0.6,8333.0,2.0,2.0,1,0,new Property,800.0,0.0,0.0,0.0,1.0,0.0,1.0
flat,m3m sierra 68,sector 68,1.2,9000.0,2.0,2.0,3,1  ,relativelt new,982.0,0.0,0.0,0.0,0.0,0.0,1.0
flat,signature global grand iva,sector 103,0.5,6250.0,2.0,2.0,2,10  ,relativelt new,698.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,kendriya vihar,sector 56,0.47,7768.0,1.0,1.0,1,3  ,old property,672.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,parsvnath exotica,sector 53,5.0,17241.0,3.0,4.0,3,7  ,old property,3222.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,emaar mgf palm studios,sector 66,1.7,13502.0,2.0,2.0,2,7  ,relativelt new,1072.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,ild greens,sector 37c,0.95,5066.0,3.0,3.0,3,0,new Property,1697.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,dlf the skycourt,sector 86,2.2,11500.0,3.0,3.0,1,7  ,relativelt new,1747.0,0.0,0.0,0.0,1.0,0.0,1.0
flat,signature global city 81,sector 81,0.82,8639.0,2.0,2.0,3,2  ,undefined,955.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,spaze privvy the address,sector 93,1.25,5701.0,4.0,4.0,3,16  ,relativelt new,2105.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,supertech new soft launch,sector 68,0.84,7119.0,2.0,2.0,2,7  ,undefined,1180.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,emaar mgf emerald floors,sector 65,3.2,10159.0,4.0,3.0,2,1  ,relativelt new,3150.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,mapsko casa bella,sector 82,1.75,6903.0,4.0,5.0,3,1  ,undefined,2535.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,trisara our homes 3,sohna,0.35,5564.0,2.0,2.0,1,2  ,new Property,699.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,elan the presidential,sector 106,3.9,15918.0,3.0,3.0,No,20  ,undefined,2450.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,belgravia resort residences,sector 48,3.45,18459.0,3.0,3.0,3,14  ,undefined,1869.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,tulip ivory,sector 70,2.35,9791.0,4.0,4.0,3,8  ,moderately old,2667.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,ats marigold,sector 89 a,1.5,8500.0,3.0,3.0,3,5  ,under construction,1480.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,aipl zen residences,sector 70a,1.34,10276.0,2.0,2.0,3,17  ,new Property,1180.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,indiabulls enigma,sector 110,3.4,10000.0,4.0,5.0,3,3  ,relativelt new,3077.0,0.0,1.0,1.0,0.0,0.0,2.0
flat,tulip yellow,sector 69,1.8,10563.0,3.0,3.0,3,14  ,under construction,1893.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,sare green parc phase 3,sector 92,1.1,6875.0,4.0,3.0,2,12  ,new Property,1778.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,smart world gems,sector 89,0.97,8794.0,2.0,2.0,3,2  ,new Property,1103.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,adani brahma samsara vilasa,sector 63,3.25,29545.0,3.0,3.0,3,4  ,new Property,2700.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,smart world orchard,sector 61,2.55,15644.0,3.0,3.0,2,4  ,new Property,1630.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,sare green parc 2,sector 92,0.61,4837.0,3.0,2.0,2,6  ,under construction,1141.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,spaze privy,sector 72,1.9,9620.0,3.0,3.0,3,10  ,undefined,1975.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,signature global park,sohna,0.75,6938.0,2.0,2.0,No,1  ,undefined,1081.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,eldeco accolade,sohna,1.35,6136.0,3.0,3.0,3,2  ,new Property,2444.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,tulip violet,sector 69,1.65,8872.0,3.0,3.0,2,1  ,relativelt new,1578.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,bptp park generations,sector 37d,1.5,9868.0,3.0,2.0,3,17  ,relativelt new,1376.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,spaze privy,sector 72,1.9,9620.0,3.0,3.0,3,10  ,moderately old,1787.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,central park resorts,sector 48,15.0,22388.0,5.0,6.0,3,17  ,relativelt new,7444.0,1.0,1.0,0.0,1.0,0.0,1.0
flat,ats marigold,ats marigold,1.6,9142.0,3.0,3.0,3,4  ,new Property,1584.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,puri diplomatic greens,sector 111,3.9,13000.0,4.0,5.0,3,6  ,relativelt new,2996.0,0.0,1.0,0.0,0.0,0.0,1.0
flat,breez global heights,sohna,0.46,4842.0,2.0,2.0,2,4  ,relativelt new,800.0,0.0,0.0,0.0,0.0,0.0,1.0
flat,shri ram apartments,laxman vihar,0.32,3368.0,2.0,2.0,1,4  ,relativelt new,1056.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,breez global hill view,sohna,0.42,7174.0,2.0,2.0,1,18  ,relativelt new,650.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,dlf the arbour,sector 63,7.8,19747.0,4.0,4.0,No,6  ,undefined,3950.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,bsf chs,gwal pahari,0.95,5937.0,3.0,3.0,3,13  ,old property,1778.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,kibithu villas,sector 48,3.45,12777.0,4.0,4.0,3,2  ,undefined,3000.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,tulip orange,sector 70,1.1,8148.0,3.0,2.0,2,5  ,undefined,1350.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,hsiidc sidco shivalik apartments,sector 1 imt manesar,0.85,5102.0,3.0,2.0,2,5  ,moderately old,1508.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,tarc maceo,sector 91,0.95,5954.0,2.0,2.0,2,10  ,relativelt new,1186.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,dnha group housing society,imt manesar,0.75,4518.0,3.0,2.0,2,5  ,moderately old,1502.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,nbcc heights,sector 89,0.75,6578.0,2.0,2.0,2,6  ,moderately old,1032.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,vatika gurgaon,sector 83,1.4,6628.0,3.0,3.0,2,7  ,relativelt new,1570.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,malibu towers,malibu town,2.45,10698.0,3.0,4.0,2,1  ,old property,2544.0,1.0,0.0,0.0,0.0,0.0,0.0
flat,supertech hues,sector 68,1.0,8474.0,2.0,2.0,3,23  ,new Property,1311.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,m3m soulitude,sector 89,1.25,8784.0,3.0,3.0,2,3  ,new Property,1581.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,tulip purple,sector 69,2.6,10833.0,4.0,4.0,3,4  ,moderately old,2172.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,park view apartments,sector 15,1.6,11034.0,3.0,3.0,3,2  ,moderately old,1611.0,0.0,0.0,0.0,1.0,0.0,2.0
flat,tulip petals,sector 89,1.1,7097.0,3.0,2.0,3,4  ,undefined,1550.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ansal plaza,palam vihar,1.0,10000.0,2.0,3.0,No,1  ,undefined,1000.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,krisumi waterfall residences,sector 36a,3.65,14381.0,3.0,3.0,2,17  ,new Property,2297.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,chd avenue,sector 71,1.4,7945.0,3.0,3.0,2,1  ,moderately old,1958.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,smart world orchard,sector 61,2.6,14723.0,3.0,3.0,2,2  ,new Property,1766.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,m3m skywalk,sector 74,1.6,11379.0,2.0,2.0,2,28  ,new Property,1272.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,supertech hill town,sector-2 sohna,0.75,6250.0,2.0,2.0,2,17  ,under construction,1086.0,1.0,0.0,0.0,1.0,1.0,2.0
flat,vatika city homes,sector 83,0.75,5660.0,2.0,2.0,2,3  ,relativelt new,1199.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,emaar the palm drive,sector 66,3.9,18636.0,3.0,4.0,3,2  ,relativelt new,2200.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,m3m sky lofts,sector 71,1.0,11500.0,1.0,1.0,1,9  ,undefined,869.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,raheja vedaanta,sector 108,0.7,4522.0,2.0,2.0,3,1  ,undefined,1548.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ashiana anmol,sohna,0.9,7059.0,2.0,2.0,2,8  ,undefined,1275.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,sidhartha ncr one phase,sector 95,0.6,4800.0,2.0,2.0,3,10  ,undefined,1250.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,chintels paradiso,sector 109,1.97,7490.0,4.0,4.0,2,11  ,relativelt new,2380.0,0.0,1.0,0.0,1.0,0.0,2.0
flat,ild grand,sector 37c,1.35,7142.0,3.0,3.0,No,1  ,new Property,1820.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ramprastha the edge towers,sector 37d,0.75,5319.0,2.0,2.0,3,19  ,moderately old,1410.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,pioneer park,sector 61,1.6,11594.0,2.0,2.0,2,21  ,relativelt new,1533.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,trisara our homes 3,sohna,0.4,6561.0,2.0,2.0,1,0,new Property,669.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,ashiana anmol,sohna,0.99,8215.0,2.0,2.0,2,6  ,under construction,1045.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,paras dews,sector 106,2.1,8917.0,4.0,6.0,3,6  ,relativelt new,2131.0,0.0,1.0,0.0,0.0,1.0,2.0
flat,umang monsoon breeze,sector 78,0.69,5390.0,2.0,2.0,2,11  ,moderately old,1422.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,m3m soulitude,sector 89,1.0,9066.0,2.0,2.0,2,2  ,new Property,1226.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,signature global park 4,sector 36 sohna,0.85,11333.0,3.0,2.0,3,1  ,new Property,833.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,hcbs sports ville,sohna,0.32,4301.0,2.0,2.0,1,3  ,relativelt new,743.99,0.0,0.0,0.0,0.0,0.0,2.0
flat,raheja the vedaanta floors,sector 108,0.7,4521.0,2.0,2.0,3,1  ,moderately old,1720.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,kamal residence,sohna,0.4,7633.0,2.0,2.0,1,0,new Property,582.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,m3m soulitude,sector 89,1.42,9978.0,3.0,3.0,2,3  ,new Property,1581.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,rof ananda,sector 95,0.38,5899.0,2.0,2.0,2,5  ,relativelt new,716.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,gls arawali homes,sohna,0.26,4513.0,2.0,2.0,2,4  ,relativelt new,640.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,avl 36 gurgaon,sector 36a,0.5,8333.0,1.0,1.0,1,5  ,undefined,600.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,tata primanti,sector 72,6.5,15294.0,4.0,4.0,3,0,relativelt new,3846.0,1.0,1.0,0.0,1.0,0.0,2.0
flat,bestech altura,sector 79,1.9,9000.0,3.0,4.0,2,11  ,new Property,2389.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,eldeco accolade,sohna,0.85,6724.0,2.0,2.0,3,10  ,new Property,978.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,adarsh nagar,adarsh nagar,0.65,6190.0,3.0,3.0,1,1  ,new Property,1167.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,g l s arawali homes,sohna,0.26,4513.0,2.0,2.0,2,1  ,moderately old,521.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,gls arawali homes,sohna,0.35,6076.0,2.0,2.0,2,12  ,new Property,521.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ild greens,sector 37c,1.05,7500.0,3.0,3.0,3,4  ,new Property,1500.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,piedmont taksila heights,sector 37c,0.9,5855.0,3.0,3.0,3,9  ,moderately old,1537.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,dlf the arbour,sector 63,8.5,21519.0,4.0,4.0,No,27  ,undefined,3950.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,suncity avenue 76,sector 76,0.75,10204.0,2.0,2.0,2,11  ,under construction,665.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ild greens,sector 37a,0.79,4476.0,4.0,4.0,2,7  ,undefined,1765.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ats marigold,sector 89 a,1.5,8571.0,3.0,3.0,3,2  ,new Property,1944.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,godrej summit,sector 104,1.75,7530.0,4.0,5.0,3,1  ,new Property,2582.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,bestech altura,sector 79,1.9,8837.0,3.0,4.0,3,11  ,under construction,1946.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,godrej nature plus serenity,sector-33 sohna,1.45,8677.0,3.0,2.0,3,3  ,under construction,1512.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,conscient elevate,sector 59,4.02,17500.0,3.0,3.0,1,3  ,under construction,2550.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,sare crescent parc royal greens phase 1,sector 92,0.5,5000.0,2.0,2.0,3,2  ,undefined,1000.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,emaar mgf the palm drive,sector 66,3.98,18090.0,3.0,4.0,3,2  ,moderately old,2200.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,signature global park,sohna,0.55,7355.0,2.0,2.0,3,4  ,new Property,828.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,godrej,sector 79,1.47,16256.0,2.0,2.0,3,9  ,new Property,93.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,lotus homz,sector 111,0.7,10057.0,2.0,2.0,2,8  ,relativelt new,773.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,breez global hill view,sohna,2.6,5215.0,2.0,2.0,2,6  ,new Property,4986.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,smart world gems,sector 89,1.1,9972.0,2.0,2.0,2,3  ,new Property,1226.0,0.0,0.0,1.0,0.0,0.0,2.0
flat,krisumi waterfall residences,sector 36a,2.2,14874.0,2.0,2.0,2,23  ,new Property,1338.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,rof ananda,sector 95,0.55,5500.0,3.0,2.0,2,14  ,new Property,866.0,1.0,0.0,0.0,0.0,0.0,1.0
flat,rof ananda,sector 95,0.55,8527.0,3.0,2.0,2,14  ,new Property,811.0,1.0,0.0,0.0,0.0,0.0,0.0
flat,smart world gems,sector 89,1.16,8151.0,3.0,3.0,2,3  ,under construction,1581.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,pareena mi casa,sector 68,1.1,9020.0,2.0,2.0,3,13  ,new Property,1244.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,godrej nature plus,sector-33 sohna,1.2,13369.0,2.0,2.0,No,11  ,under construction,85.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,antriksh green,sector 45,2.25,7826.0,4.0,4.0,2,9  ,old property,3194.0,0.0,1.0,0.0,0.0,0.0,1.0
flat,whiteland the aspen,sector 76,3.35,17615.0,3.0,4.0,3,5  ,under construction,2111.0,0.0,1.0,0.0,0.0,0.0,1.0
flat,bestech altura,sector 79,2.69,12500.0,3.0,4.0,3,3  ,new Property,2152.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,ansal height 86,sector 86,0.8,5882.0,2.0,2.0,No,1  ,undefined,1360.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ramsons kshitij,sector 95,0.35,5495.0,2.0,2.0,No,5  ,undefined,637.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,vipul lavanya,sector 81,0.6,6666.0,2.0,2.0,1,0,under construction,814.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,breez global heights,sohna,0.46,6478.0,2.0,2.0,2,6  ,relativelt new,789.0,0.0,0.0,0.0,0.0,0.0,1.0
flat,conscient heritage max,sector 102,2.5,11633.0,3.0,4.0,3,25  ,new Property,1945.0,1.0,1.0,0.0,0.0,0.0,0.0
flat,vipul lavanya,sector 81,0.6,6666.0,2.0,2.0,1,0,relativelt new,1000.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,pareena mi casa,sector 68,1.0,8163.0,2.0,2.0,2,16  ,new Property,1361.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,ashiana anmol,sohna,0.93,7294.0,2.0,2.0,2,9  ,under construction,1000.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,smart world orchard,sector 61,2.54,15500.0,3.0,3.0,3,2  ,under construction,1639.0,0.0,0.0,1.0,0.0,0.0,2.0
flat,ansal sushant residency,sushant lok phase 3,1.5,6775.0,3.0,2.0,3,1  ,moderately old,273.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,shree vardhman flora,sector 90,0.7,5177.0,2.0,2.0,3,9  ,new Property,1224.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,m3m heights,sector 65,2.78,15200.0,3.0,3.0,3,44  ,undefined,1829.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,mvn athens,sohna,0.25,5198.0,2.0,2.0,No,0,relativelt new,481.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,sare crescent parc,sector 92,0.9,4260.0,4.0,5.0,3,3  ,relativelt new,1805.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,shree vardhman flora,sector 90,0.96,5120.0,3.0,4.0,3,3  ,new Property,1697.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,ramprastha skyz,sector 37d,1.2,6000.0,3.0,2.0,1,9  ,under construction,1900.0,0.0,1.0,0.0,0.0,1.0,2.0
flat,ashray apartment,carterpuri village,0.64,7529.0,2.0,2.0,1,3  ,moderately old,944.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,m3m woodshire,sector 107,0.9,6590.0,2.0,2.0,3,10  ,relativelt new,1236.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,rof aalayas,sector 102,0.45,6000.0,1.0,1.0,2,6  ,undefined,750.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,global hill view,sector 11,0.36,5150.0,2.0,2.0,No,15  ,undefined,699.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,paras quartier,gwal pahari,5.9,11028.0,4.0,4.0,3,0,moderately old,5350.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,gls arawali homes,sohna,0.32,6722.0,2.0,1.0,No,0,undefined,476.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ild grand,sector 37c,1.2,6593.0,3.0,3.0,3,7  ,under construction,1647.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,sidhartha ncr greens,sector 95,0.56,5656.0,2.0,2.0,3,13  ,new Property,896.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,mapsko mount ville,sector 79,1.4,9395.0,3.0,3.0,3,2  ,new Property,1656.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,cghs hewo apartments,sector 31,1.25,11574.0,2.0,2.0,2,2  ,old property,1200.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,godrej nature plus,sector-33 sohna,1.5,10200.0,2.0,2.0,3,2  ,under construction,1539.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,m3m the marina,sector 68,2.22,14322.0,3.0,2.0,3,4  ,relativelt new,1403.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,valley view estate,valley view estate,1.5,8278.0,4.0,4.0,3,9  ,old property,2013.0,1.0,1.0,0.0,0.0,1.0,2.0
flat,mapsko mount ville,sector 79,1.85,9641.0,3.0,4.0,3,21  ,new Property,1643.0,0.0,1.0,0.0,1.0,0.0,2.0
flat,smart world orchard,sector 61,1.6,13913.0,2.0,2.0,2,4  ,under construction,1278.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,raheja vedas,sector 108,2.15,4134.0,3.0,4.0,3,12  ,relativelt new,4600.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,gls arawali homes,sohna,0.3,6243.0,2.0,2.0,2,4  ,relativelt new,524.0,0.0,0.0,0.0,0.0,0.0,1.0
flat,ganga apartment,shanti nagar,0.74,6040.0,3.0,3.0,2,0,relativelt new,1361.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,surbhi apartment,sushant lok,3.2,12264.0,4.0,3.0,3,6  ,old property,2650.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,espire south,sector 68,1.32,9050.0,2.0,2.0,2,9  ,new Property,1460.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,adani brahma samsara vilasa,sector 63,3.0,16666.0,3.0,3.0,3,3  ,new Property,2000.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,smart world gems,sector 89,1.2,8432.0,3.0,3.0,2,3  ,new Property,1423.0,1.0,0.0,0.0,0.0,1.0,2.0
